"","rent","size","lift","balcony","terrace","is_house","slope","highway","rail_stati","sun_eve","X","Y"
"4880",2100,106,0,1,0,0,0.0527,0,0.339,329.93,678090,242024
"4881",3950,150,0,0,0,1,0.064445,0,1.223,140.78,688513,234287
"4882",3500,143,0,1,0,0,0.065546,0,0.405,108.42,687232,235183
"4883",2266,203,1,1,0,0,0.008841,0,0.54,259.28,686526,256525
"4884",1800,125,0,0,0,0,0.043459,0,0.421,255.89,700051,260082
"4885",800,60,0,0,0,0,0.032725,0,1.584,174.61,696909,236938
"4886",1070,54,0,0,0,0,0.003201,0,1.073,242,688556,249938
"4887",1374,57,0,1,0,0,0.003842,0,1.014,220.32,680870,247935
"4888",1260,59,0,1,0,0,0.042132,0,0.666,179.44,681270,246945
"4889",1100,61,0,0,0,0,0.008007,0,0.572,244.32,696249,245552
"4890",1306,72,1,0,0,0,0.02128,0,0.711,243.52,695757,259990
"4891",1620,108,0,1,0,0,0.00966,0,0.626,263.18,703516,242712
"4892",672,38,0,0,0,0,0.099896,0,0.254,473.96,697107,251848
"4893",1075,61,0,0,0,0,0.01563,0,0.846,260.02,681495,258782
"4894",1350,35,0,0,0,0,0.070218,0,0.337,98.88,682665,244935
"4895",1660,72,1,1,0,0,0.019158,0,0.756,187.74,688627,253390
"4896",1380,55,0,0,0,0,0.002622,0,0.934,220,682150,248200
"4897",1200,65,0,1,0,0,0.15409,0,0.425,5.03,683644,242439
"4898",1070,52,0,1,0,0,0.030796,0,0.707,281.72,693776,235696
"4899",1450,65,0,1,0,0,0.00859,0,0.316,250,696500,262000
"4900",1390,65,0,0,0,0,0.004523,0,0.856,219,682060,248255
"4901",1580,65,1,0,0,0,0.026101,0,0.228,271.9,682085,249625
"4902",1420,60,0,0,0,0,0.014275,0,0.45,215.45,680690,247050
"4903",1778,80,0,1,0,0,0.002379,0,0.642,242,689433,251241
"4904",1350,66,0,1,0,0,0.006509,0,0.174,124.28,682748,239066
"4905",2250,115,0,1,0,0,0.052441,0,2.97,128.29,677704,262833
"4906",1259,65,0,0,0,0,0.033622,0,1.326,276.96,676960,251309
"4907",1357,83,0,0,0,0,0.080706,0,0.271,92.88,702267,241431
"4908",1495,65,0,1,0,0,0.022995,0,1.512,167.6,678870,248050
"4909",1850,69,0,0,0,0,0.015244,0,1.371,206.9,679490,247855
"4910",1210,76,0,0,0,0,0.049854,0,1.633,130.98,685618,265374
"4911",1420,60,0,1,0,0,0.014275,0,0.45,215.45,680690,247050
"4912",1590,78,0,0,0,0,0.011648,0,1.212,286.48,678126,243367
"4913",1594,83,0,1,0,0,0.006268,0,0.16,258.79,694052,247238
"4914",1750,86,1,0,0,0,0.117464,0,1.131,127.76,690171,255876
"4915",1799,100,0,1,0,0,0.08985,0,0.081,299.94,706840,243829
"4916",1570,80,0,0,0,0,0.046865,0,0.406,125.73,683561,238273
"4917",2500,85,0,0,0,0,0.116537,0,1.068,441.37,684080,248705
"4918",1850,82,0,0,0,0,0.072044,0,0.456,276.35,681985,250030
"4919",2050,125,0,1,0,0,0.015669,0,1.071,219.28,677873,241131
"4920",1950,90,0,1,0,0,0.055575,0,0.707,355.49,694671,254027
"4921",2210,110,0,1,0,0,0.033198,0,0.16,144.44,694451,239641
"4922",1510,90,0,1,0,0,0.001789,0,1.157,228,682221,273953
"4923",1240,83,0,0,0,0,0.043127,1,0.971,320.7,693566,254235
"4924",4600,120,1,1,0,0,0.009473,0,0.741,244.5,683840,246060
"4925",1572,124,0,1,0,0,0.035941,0,1.991,273.55,678664,252130
"4926",750,36,1,1,0,0,0.031349,0,0.401,152.65,694444,253182
"4927",900,36,0,0,0,0,0.073541,0,0.611,0.52,681813,240000
"4928",1204,70,0,1,0,0,0.020885,0,0.487,197.22,681148,258641
"4929",550,30,0,1,0,0,0.017436,0,0.424,243.83,695674,261105
"4930",1395,84,1,1,0,0,0.003156,0,0.478,242,699622,260495
"4931",1312,70,1,1,0,0,0.035108,0,0.454,114.55,682135,240470
"4932",1550,85,0,0,0,0,0.03095,0,0.315,185.42,693301,231601
"4933",1452,94,0,0,0,0,0.080724,1,0.898,364.66,685521,254310
"4934",1505,127,1,0,0,0,0.025922,0,0.114,161.9,691850,282203
"4935",2100,145,0,0,0,1,0.047268,0,0.767,142.03,709633,260709
"4936",934,59,0,0,0,0,0.008842,0,0.585,252.87,703175,242729
"4937",1225,77,0,0,0,0,0.037888,0,1.071,292.88,707324,234353
"4938",1295,65,0,0,0,0,0.046016,0,1.234,139.8,700141,259267
"4939",1600,91,0,0,0,0,0.003383,0,1.152,238.72,682855,250710
"4940",1190,74,0,0,0,0,0.027747,0,0.803,218.47,687002,255469
"4941",3250,112,0,0,0,0,0.059253,0,0.773,377.61,686367,243080
"4942",1573,88,0,0,0,0,0.07062,0,0.758,173.75,693947,231026
"4943",1162,81,0,0,0,0,0.006805,0,0.46,252.22,692560,248889
"4944",1483,87,0,0,0,0,0.045924,0,0.257,124.36,684508,253629
"4945",826,35,0,0,0,0,0.108859,0,1.055,309.5,679605,250510
"4946",1245,65,0,0,0,0,0.008497,0,0.441,222.14,698853,262138
"4947",1332,90,0,0,0,0,0.036243,0,0.218,202.15,672422,249796
"4948",4028,146,0,0,0,0,0.004132,0,0.22,242,683090,247910
"4949",1260,54,0,0,0,0,0.051161,0,1.758,308.58,673155,252739
"4950",1320,74,0,0,0,0,0.058292,0,0.49,305.15,690520,263600
"4951",867,43,0,0,0,0,0.0464,0,2.602,321.27,672001,253442
"4952",650,35,0,1,0,0,0.067926,0,1.049,106.1,683130,242812
"4953",785,21,0,0,0,0,0.04176,0,1.017,142.38,685448,237884
"4954",882,51,0,0,0,0,0.059231,0,2.035,103.6,696593,236386
"4955",1075,61,0,1,0,0,0.01563,0,0.846,260.02,681495,258782
"4956",1153,42,1,1,0,0,0.003612,0,0.821,220,680955,248110
"4957",2500,75,1,0,1,0,0.033754,0,0.182,293.55,682480,249675
"4958",2390,98,0,0,0,0,0.061036,0,0.803,119.9,682175,243490
"4959",1010,54,1,1,0,0,0.012422,0,0.512,203.25,681820,246700
"4960",1570,80,0,1,0,0,0.019146,0,0.579,267.62,675658,256655
"4961",1260,75,0,0,0,0,0.102154,0,0.694,85.2,696306,228737
"4962",2980,92,1,0,0,0,0.077001,0,0.815,400.26,683965,248380
"4963",2030,102,1,0,1,0,0.00245,0,0.708,242,698220,261504
"4964",2290,94,1,0,0,0,0.030883,0,0.967,197.6,681110,252150
"4965",1745,97,0,1,0,0,0.090777,0,0.828,157.17,682510,240428
"4966",2340,125,0,0,0,0,0.052397,0,1.214,146.88,692125,232814
"4967",1880,105,0,0,0,0,0.01967,0,0.771,283.79,689666,253324
"4968",1920,100,0,1,0,0,0.035793,0,0.873,306.38,675827,256907
"4969",1620,95,1,1,0,0,0.028586,0,0.593,252.88,682737,263708
"4970",2052,100,1,0,0,0,0.011665,0,0.119,260.84,699096,249171
"4971",2133,100,1,1,0,0,0.011665,0,0.119,260.84,699096,249171
"4972",2558,117,1,1,0,0,0.011665,0,0.119,260.84,699096,249171
"4973",2658,112,1,1,0,0,0.011665,0,0.119,260.84,699096,249171
"4974",3920,112,0,1,0,0,0.033029,0,1.184,306.45,689802,236770
"4975",3100,114,1,0,0,0,0.064998,0,0.342,352.36,689132,237317
"4976",1755,94,0,0,0,0,0.054971,0,0.534,120.7,691696,242724
"4977",2300,124,1,1,0,0,0.014978,0,2.019,204.82,691142,247123
"4978",2300,124,1,1,0,0,0.014978,0,2.019,204.82,691142,247123
"4979",2800,120,1,0,0,0,0.080044,0,0.602,83.65,687601,234467
"4980",1980,122,0,1,0,0,0.022621,0,0.81,289.82,702307,246564
"4981",2200,127,1,1,0,0,0.047638,0,0.312,142.78,695042,229809
"4982",2227,127,1,1,0,0,0.047638,0,0.312,142.78,695042,229809
"4983",1764,113,1,1,0,0,0.025289,0,0.324,196.14,695135,229795
"4984",2000,144,0,0,0,0,0.030986,0,1.234,204.48,676600,261478
"4985",2350,121,1,0,0,0,0.003432,0,0.65,240.9,681952,249143
"4986",3140,129,0,0,0,0,0.003432,0,0.65,240.9,681952,249143
"4987",1572,95,0,0,0,0,0.040528,1,1.082,156.51,680595,251822
"4988",2600,131,0,0,0,0,0.01403,0,0.672,225.7,679715,248972
"4989",2980,180,0,0,0,0,0.02127,0,1.16,169.33,682705,250955
"4990",765,45,0,1,0,0,0.038115,0,0.907,320.89,676904,237277
"4991",1846,100,1,0,0,0,0.011665,0,0.119,260.84,699096,249171
"4992",2092,100,1,1,0,0,0.011665,0,0.119,260.84,699096,249171
"4993",710,26,1,1,0,0,0.019377,0,0.682,285.18,685226,254541
"4994",540,21,0,0,0,0,0.018436,0,0.851,231.34,701789,241019
"4995",900,32,0,1,0,0,0.069944,0,0.545,368.02,694897,234945
"4996",1183,32,1,0,0,0,0.053332,0,0.613,378.5,683445,247300
"4997",956,33,0,1,0,0,0.025245,0,1.531,227.35,677782,249299
"4998",1389,59,0,1,0,0,0.006182,0,0.952,244.46,688303,250502
"4999",1034,65,1,0,0,0,0.016548,0,2.663,271.45,696729,241300
"5000",1001,80,0,0,0,0,0.01002,0,3.871,240.55,688915,260239
"5001",684,55,1,0,0,0,0.008207,0,0.508,118.97,713019,245406
"5002",1190,55,1,1,0,0,0.009984,0,1.789,270.09,693861,249213
"5003",1220,70,0,1,0,0,0.01811,0,1.132,156.45,692482,231878
"5004",2440,102,0,0,0,0,0.108018,0,1.805,268.29,685335,247895
"5005",1253,63,0,1,0,0,0.007492,0,1.459,219.3,679695,248095
"5006",1040,47,1,1,0,0,0.019328,0,0.962,210.22,677658,253601
"5007",1200,51,1,0,0,0,0.003432,0,0.65,240.9,681952,249143
"5008",1395,51,1,1,0,0,0.01709,0,0.669,209.36,680330,247165
"5009",1050,60,0,1,0,0,0.007168,0,0.639,263.43,689228,255420
"5010",1196,65,0,0,0,0,0.023836,0,1.215,218.58,673714,249953
"5011",1040,56,0,1,0,0,0.007201,0,0.638,224.5,672415,251415
"5012",1424,80,0,1,0,0,0.042621,0,0.738,385.51,694919,253665
"5013",1800,73,0,0,0,1,0.017609,0,0.316,177.2,676001,260716
"5014",1350,62,0,0,0,0,0.031352,0,0.482,320.06,686625,252303
"5015",1598,81,0,0,0,0,0.006418,0,0.367,217.45,681535,247260
"5016",1797,85,0,1,0,0,0.041196,0,0.601,194.15,682924,251627
"5017",1380,67,0,1,0,0,0.018594,0,0.408,279.37,683660,252285
"5018",1360,70,0,1,0,0,0.033315,0,0.282,335.22,683670,252520
"5019",1192,80,0,1,0,0,0.055418,0,1.957,332.97,691448,255545
"5020",1486,92,0,0,0,0,0.006208,0,0.456,225.63,672497,251214
"5021",1336,69,0,0,0,0,0.066268,0,0.623,7.55,681848,239970
"5022",1675,86,0,0,0,0,0.106581,0,0.79,148.62,682472,240434
"5023",1750,93,0,0,0,0,0.01967,0,0.771,283.79,689666,253324
"5024",1850,87,0,0,0,0,0.01967,0,0.771,283.79,689666,253324
"5025",1770,84,1,1,0,0,0.00852,0,0.119,245.29,682819,264308
"5026",1791,86,1,0,0,0,0.011665,0,0.119,260.84,699096,249171
"5027",1827,86,1,1,0,0,0.011665,0,0.119,260.84,699096,249171
"5028",3100,95,1,1,0,0,0.064998,0,0.342,352.36,689132,237317
"5029",1210,88,0,1,0,0,0.011939,0,1.374,261.92,680481,267633
"5030",1548,90,0,0,0,0,0.032797,0,0.795,329.89,687082,255591
"5031",2804,107,1,1,0,0,0.039529,0,1.035,254.95,692008,235553
"5032",1880,87,1,0,0,0,0.02882,0,1.263,274.7,696070,233925
"5033",1603,103,0,1,0,0,0.039372,0,0.333,163.85,695179,229781
"5034",3550,100,0,1,0,0,0.062236,0,0.449,115.17,685016,239410
"5035",1637,92,1,1,0,0,0.014532,0,1.073,260.73,686014,252424
"5036",5500,120,1,1,0,0,0.001112,0,0.44,220,682878,247800
"5037",1900,96,1,0,0,0,0.003432,0,0.65,240.9,681952,249143
"5038",2620,103,1,1,0,0,0.003432,0,0.65,240.9,681952,249143
"5039",2190,122,0,1,0,0,0.033254,0,0.922,171.5,678395,249325
"5040",1465,78,0,0,0,0,0.140867,0,1.645,137.52,684898,250933
"5041",2300,100,0,1,0,1,0.089527,0,1.08,69.07,686481,235685
"5042",1218,69,0,1,0,0,0.041633,0,0.825,329.94,686970,256597
"5043",1275,82,0,1,0,0,0.009964,0,0.938,243.56,703605,242413
"5044",1560,100,1,1,0,0,0.016682,0,0.818,210.59,677692,253742
"5045",7224,160,0,1,0,0,0.084239,0,0.022,436.88,683916,246785
"5046",2331,125,0,1,0,0,0.023015,0,0.433,268.99,688690,252660
"5047",1500,103,0,1,0,0,0.005324,0,0.929,231.16,687046,263249
"5048",2090,120,0,0,0,0,0.01039,0,0.617,268.2,699590,249280
"5049",4000,126,1,1,0,0,0.064998,0,0.342,352.36,689132,237317
"5050",2158,139,0,1,0,0,0.028702,0,0.389,165.66,695180,229845
"5051",2750,120,0,0,0,1,0.023229,0,1.019,244.2,699260,259924
"5052",2170,138,0,1,0,0,0.00258,0,0.67,242,700255,262557
"5053",3120,152,1,0,0,0,0.003432,0,0.65,240.9,681952,249143
"5054",3040,147,1,0,0,0,0.052919,0,1.218,377.16,684410,248240
"5055",5000,160,0,1,0,0,0.116334,0,1.513,437.15,684698,248309
"5056",5200,222,1,0,0,0,0.160878,0,0.596,80.89,685404,238440
"5057",9200,300,0,1,0,1,0.066432,0,0.88,318.85,688530,238609
"5058",3600,160,0,1,0,1,0.033424,0,0.596,137.01,696557,251212
"5059",3400,185,1,1,0,0,0.003432,0,0.65,240.9,681952,249143
"5060",3650,187,1,0,0,0,0.003432,0,0.65,240.9,681952,249143
"5061",7800,200,0,0,0,0,0.109857,0,1.444,453.31,683980,249315
"5062",661,33,0,0,0,0,0.003863,0,0.539,242,699570,260597
"5063",1950,130,0,0,0,0,0.027909,0,0.36,316.87,675982,236768
"5064",1670,58,0,0,0,0,0.009608,0,0.33,268.32,684590,245255
"5065",882,35,0,0,0,0,0.029469,0,0.528,302.47,686567,252302
"5066",5200,222,0,0,0,0,0.160878,0,0.596,80.89,685404,238440
"5067",800,35,0,0,0,0,0.006242,0,0.93,236.42,684385,251515
"5068",1380,73,0,0,0,0,0.018131,0,1.217,196.34,695495,245372
"5069",1305,59,0,0,0,0,0.028589,1,1.908,263.67,675867,252194
"5070",2257,100,0,0,0,0,0.077174,0,0.879,112.08,693035,231026
"5071",1402,79,0,0,0,0,0.042233,0,0.239,166.92,699401,263833
"5072",1402,79,0,0,0,0,0.042233,0,0.239,166.92,699401,263833
"5073",1762,110,0,0,0,0,0.028072,0,0.662,148.61,684337,240859
"5074",1256,57,0,0,0,0,0.036776,0,1.574,171.76,687549,248633
"5075",2390,140,0,0,0,0,0.030942,0,1.164,287.85,681635,253160
"5076",1150,67,0,0,0,0,0.036707,0,0.423,185.31,680605,252490
"5077",1210,76,0,0,0,0,0.049854,0,1.633,130.98,685618,265374
"5078",1968,72,0,0,0,0,0.045646,0,1.385,275.59,679899,250749
"5079",1590,78,0,0,0,0,0.011648,0,1.212,286.48,678126,243367
"5080",1486,92,0,0,0,0,0.006208,0,0.456,225.63,672497,251214
"5081",2050,112,0,0,0,0,0.029758,0,0.218,280.61,698001,265607
"5082",593,23,0,0,0,0,0.021991,0,0.386,249.86,676397,250053
"5083",1430,93,0,0,0,0,0.039335,0,1.965,268.54,677335,256349
"5084",2200,123,0,0,0,0,0.039368,0,1.887,291.57,677336,256266
"5085",513,29,0,0,0,0,0.007811,0,0.825,257.38,699052,260889
"5086",930,32,0,0,0,0,0.047866,0,1.423,307.09,679990,250745
"5087",1550,60,0,0,0,0,0.052248,0,0.206,269.43,682110,249780
"5088",2000,100,0,0,0,0,0.047044,0,0.276,123.1,694724,239116
"5089",1140,53,0,0,0,0,0.011797,0,0.705,268.64,674564,249704
"5090",1555,101,0,0,0,0,0.015319,0,0.674,236.92,688776,252209
"5091",1850,129,0,0,0,0,0.004636,0,0.548,266.86,702974,242860
"5092",1550,93,0,0,0,0,0.026041,0,0.926,235.78,694939,254058
"5093",1550,93,0,0,0,0,0.026041,0,0.926,235.78,694939,254058
"5094",900,36,0,0,0,0,0.073541,0,0.611,0.52,681813,240000
"5095",995,68,0,0,0,0,0.02254,0,1.826,248.68,700496,234178
"5096",1410,84,0,0,0,0,0.005923,0,0.364,254.62,701384,247281
"5097",1664,92,0,0,0,0,0.005925,0,0.476,226.09,691625,248868
"5098",3100,143,0,0,0,0,0.016928,0,0.921,220.58,683535,250880
"5099",1364,78,0,0,0,0,0.00675,0,0.726,210.3,695675,259985
"5100",1316,72,0,0,0,0,0.02128,0,0.711,243.52,695757,259990
"5101",1700,98,0,0,0,0,0.042776,0,0.49,214.11,699152,262502
"5102",1536,96,0,0,0,0,0.033739,0,0.509,209.47,699118,262537
"5103",1310,82,0,0,0,0,0.017021,0,1.021,276.71,704575,242932
"5104",1443,95,0,0,0,0,0.005444,0,0.728,242.88,693597,247708
"5105",1326,70,0,0,0,0,0.004405,0,0.259,249.01,699697,263940
"5106",1165,70,0,0,0,0,0.003646,0,0.437,256.03,699785,260803
"5107",1130,80,0,0,0,0,0.031284,0,0.648,230.04,698979,262514
"5108",1594,83,0,0,0,0,0.006268,0,0.16,258.79,694052,247238
"5109",2012,115,0,0,0,0,0.006268,0,0.16,258.79,694052,247238
"5110",1050,51,0,0,0,0,0.016984,0,1.237,249.65,694666,263128
"5111",1710,64,0,0,0,0,0.023553,0,0.716,292,686760,240665
"5112",961,68,0,0,0,0,0.004578,0,0.742,242,696066,245585
"5113",920,60,0,0,0,0,0.030675,0,0.266,149.18,694971,239364
"5114",1071,55,0,0,0,0,0.018046,0,1.143,209.96,682310,252255
"5115",1351,88,0,0,0,0,0.026831,0,0.69,190.69,694628,246759
"5116",1470,87,0,0,0,0,0.005921,0,0.158,219.96,694345,253563
"5117",1730,140,0,0,0,0,0.023154,0,0.223,162.91,699389,263628
"5118",1682,91,0,0,0,0,0.024054,0,0.315,287.9,684706,253485
"5119",1700,91,0,0,0,0,0.024054,0,0.315,287.9,684706,253485
"5120",785,21,0,0,0,0,0.04176,0,1.017,142.38,685448,237884
"5121",1303,53,0,0,0,0,0.006871,0,0.455,240.3,679273,249046
"5122",1650,100,0,0,0,0,0.009586,0,0.627,269.22,693916,263042
"5123",1400,92,0,0,0,0,0.009586,0,0.627,269.22,693916,263042
"5124",675,44,0,0,0,0,0.009586,0,0.627,269.22,693916,263042
"5125",2580,78,0,0,0,0,0.028492,0,0.795,320.11,686907,240839
"5126",1285,41,0,0,0,0,0.018462,0,0.611,269.63,683505,247570
"5127",2000,84,0,0,0,0,0.123408,0,1.24,332.38,681105,250030
"5128",1168,75,0,0,0,0,0.050697,0,1.123,164.48,704395,243053
"5129",2320,116,0,0,0,0,0.01164,0,0.319,262.55,683330,252070
"5130",2375,100,0,0,0,0,0.065192,0,0.264,398.45,683450,248185
"5131",1861,78,0,0,0,0,0.065192,0,0.264,398.45,683450,248185
"5132",2150,68,0,0,0,0,0.011156,0,0.334,166.39,681686,246577
"5133",1304,61,0,0,0,0,0.008661,0,0.977,211,679150,248535
"5134",1890,112,0,0,0,0,0.025845,0,0.302,151.2,680923,269845
"5135",843,35,0,0,0,0,0.060124,0,0.298,239.16,682405,244555
"5136",1210,57,0,0,0,0,0.02021,0,0.979,217,680080,247425
"5137",1409,88,0,0,0,0,0.005338,0,0.57,243.86,675596,245165
"5138",1495,88,0,0,0,0,0.109507,0,1.796,362.25,678275,250975
"5139",1100,70,0,0,0,0,0.053296,0,1.824,313.34,678269,251005
"5140",1006,48,0,0,0,0,0.017172,0,0.473,211.37,685035,254134
"5141",1097,84,0,0,0,0,0.010454,0,0.236,223.82,682932,264256
"5142",694,33,0,0,0,0,0.002143,0,0.927,220,680770,248120
"5143",732,34,0,0,0,0,0.028518,0,1.213,202.08,679420,247680
"5144",730,55,0,0,0,0,0.017348,0,0.697,212.18,672203,251010
"5145",2204,114,0,0,0,0,0.021225,0,0.666,208.74,694488,246700
"5146",1211,74,0,0,0,0,0.056849,0,0.51,117.56,672824,250394
"5147",1184,65,0,0,0,0,0.035535,0,0.512,142.36,683226,238381
"5148",1985,109,0,0,0,0,0.121692,0,1.188,511.98,683940,249030
"5149",1032,45,0,0,0,0,0.020834,0,0.766,262.3,682905,253185
"5150",963,43,0,0,0,0,0.081913,0,1.006,349.37,688005,245670
"5151",1138,59,0,0,0,0,0.016147,0,1.166,207.26,682320,252160
"5152",853,27,0,0,0,0,0.008825,0,0.776,237.95,683910,253185
"5153",1125,81,0,0,0,0,0.005296,0,0.368,260.52,683031,273561
"5154",507,36,0,0,0,0,0.030909,0,1.713,258.22,691107,255715
"5155",1598,88,0,0,0,0,0.034368,0,0.641,317.33,679784,259612
"5156",770,22,0,0,0,0,0.004558,0,0.624,217.94,682337,247823
"5157",2000,88,0,0,0,0,0.040144,0,0.828,320.26,683095,249468
"5158",509,24,0,0,0,0,0.009579,0,1.126,226.1,675589,255243
"5159",1120,55,0,0,0,0,0.028902,0,1.23,159.47,700180,259273
"5160",2490,83,0,0,0,0,0.006235,0,0.349,237.7,681250,248485
"5161",1430,54,0,0,0,0,0.005161,0,0.883,242,682270,248650
"5162",1440,90,0,0,0,0,0.002436,0,0.858,242.51,689707,253406
"5163",1794,94,0,0,0,0,0.019671,0,0.728,264.76,692730,249264
"5164",1675,86,0,0,0,0,0.022347,0,0.683,287.42,692669,249277
"5165",1190,70,0,0,0,0,0.024072,0,0.981,290.57,704611,242915
"5166",1164,72,0,0,0,0,0.016548,0,2.663,271.45,696729,241300
"5167",2150,109,0,0,0,0,0.036161,0,2.112,146.16,689972,245575
"5168",977,49,0,0,0,0,0.102948,0,1.661,376.7,680110,250950
"5169",2100,173,0,0,0,0,0.025061,0,1.796,300.45,673480,252700
"5170",1515,101,0,0,0,0,0.004446,0,0.806,234.02,697304,244667
"5171",4505,150,0,0,0,0,0.008458,0,0.176,266,683820,246625
"5172",1800,99,0,0,0,0,0.002922,0,0.44,242,692410,249212
"5173",1850,112,0,0,0,0,0.002192,0,0.212,242,677794,254552
"5174",1292,82,1,1,0,0,0.022995,0,0.261,229.81,699648,258257
"5175",2190,85,0,0,0,0,0.048576,0,0.196,125.33,681615,245905
"5176",2506,180,0,0,0,0,0.028721,0,1.544,207.02,675206,254756
"5177",2290,135,0,0,0,0,0.007301,0,0.434,247.86,678920,259532
"5178",2290,165,0,0,0,1,0.018717,0,1.972,212.67,693862,251557
"5179",912,28,0,0,0,0,0.109436,0,0.645,54.1,682145,245675
"5180",1960,75,0,0,0,0,0.056204,0,2.095,330.93,678693,251840
"5181",800,31,0,1,0,0,0.006603,0,0.996,247.62,674205,249351
"5182",965,28,0,0,0,0,0.047775,0,0.215,339.36,695101,234476
"5183",500,25,0,1,0,0,0.032703,0,0.537,276.64,711697,237328
"5184",800,31,0,0,0,0,0.006603,0,0.996,247.62,674205,249351
"5185",852,42,1,1,0,0,0.038328,0,0.255,129.65,681275,245820
"5186",685,20,0,1,0,0,0.011302,0,1.725,221.5,685225,251775
"5187",809,30,1,0,0,0,0.023873,0,0.192,207.2,683575,252520
"5188",990,34,0,1,0,0,0.08678,0,0.389,77.62,682115,246445
"5189",698,26,0,0,0,0,0.149123,0,1.319,493.83,680395,250235
"5190",795,30,1,0,0,0,0.007419,0,0.424,211.63,679066,249146
"5191",830,30,1,0,0,0,0.023873,0,0.192,207.2,683575,252520
"5192",790,25,1,0,0,0,0.023873,0,0.192,207.2,683575,252520
"5193",3600,150,0,0,1,1,0.073137,0,1.295,132.14,688612,234280
"5194",960,62,0,1,0,0,0.012965,0,0.193,235.28,673127,261386
"5195",2200,80,1,0,0,0,0.057449,0,1.323,355.9,684520,248195
"5196",1180,72,0,0,0,0,0.003976,0,0.896,220,681205,247925
"5197",1640,55,1,1,0,0,0.004221,0,0.302,220,681665,247110
"5198",1350,74,0,1,0,0,0.099362,0,0.383,93.5,682125,246420
"5199",982,50,0,0,0,0,0.090355,0,0.495,63.25,680360,252425
"5200",1082,54,0,0,0,0,0.024203,0,0.33,161.24,694776,239342
"5201",1400,77,0,0,0,0,0.037561,0,0.232,165.1,683620,252675
"5202",1089,70,0,0,0,0,0.008651,0,1.538,98.98,695682,253910
"5203",1690,65,0,1,0,0,0.049425,0,0.235,300.77,682065,249710
"5204",1750,88,0,1,0,0,0.023036,0,0.916,294.14,689716,237397
"5205",2010,107,0,1,0,0,0.043453,0,0.972,319.93,677174,237025
"5206",1950,110,0,0,0,0,0.065297,0,2.725,131.38,677455,262704
"5207",2570,123,1,0,0,0,0.045948,0,0.759,146.31,683668,240399
"5208",1555,76,1,1,0,0,0.00264,0,0.954,220,698771,260755
"5209",1805,90,0,1,0,0,0.250705,0,1.252,3.61,694492,230822
"5210",2970,115,0,1,0,0,0.013973,0,0.765,201,678940,248825
"5211",1400,93,0,0,0,0,0.009586,0,0.627,269.22,693916,263042
"5212",1650,80,1,1,0,0,0.023402,0,0.702,159.75,682525,243920
"5213",1082,68,0,0,0,0,0.066676,0,0.275,35.46,681361,241572
"5214",1060,64,1,1,0,0,0.011816,0,0.853,222.33,683721,253390
"5215",1172,61,0,1,0,0,0.006506,0,0.899,242.93,674303,249343
"5216",1484,87,0,0,0,0,0.033045,1,1.351,264.3,676125,251651
"5217",1610,82,0,0,0,0,0.023149,0,0.967,285.37,694761,235441
"5218",2210,125,0,0,0,1,0.114272,0,0.312,64.41,676180,236888
"5219",1343,102,0,0,0,0,0.075667,0,1.599,283.46,701172,234371
"5220",1430,95,0,1,0,0,0.046026,0,0.34,161.66,676184,260114
"5221",1624,94,0,0,0,0,0.023088,0,1.838,214.97,700733,234397
"5222",2800,100,1,0,0,0,0.049342,0,0.053,355.76,686030,242356
"5223",1955,105,0,0,0,0,0.036509,0,1.189,159.92,679461,261031
"5224",1866,98,0,0,0,0,0.055445,0,1.014,250.71,698488,232431
"5225",1550,107,0,1,0,0,0.025839,0,0.738,296.89,702888,242146
"5226",2417,125,1,0,0,0,0.01351,0,1.109,208.2,682370,252190
"5227",1681,97,0,1,0,0,0.066077,0,0.724,345.87,707811,235262
"5228",2950,100,0,1,0,0,0.042943,0,0.649,330.6,685440,245110
"5229",650,27,0,0,0,0,0.027903,0,0.552,215.18,686189,255490
"5230",933,36,0,0,0,0,0.052423,0,1.172,357.35,684370,248175
"5231",962,51,1,1,0,0,0.011131,0,0.948,238.39,683683,253505
"5232",1001,59,0,0,0,0,0.046645,0,0.435,225.82,685765,255436
"5233",1082,54,0,1,0,0,0.024203,0,0.33,161.24,694776,239342
"5234",1120,55,0,0,0,0,0.028902,0,1.23,159.47,700180,259273
"5235",1164,72,1,0,0,0,0.016548,0,2.663,271.45,696729,241300
"5236",1430,54,1,0,0,0,0.005161,0,0.883,242,682270,248650
"5237",1650,35,0,0,0,0,0.043774,0,0.59,370.73,683448,247273
"5238",594,36,0,0,0,0,0.016742,0,0.383,272.09,676680,236647
"5239",770,24,0,0,0,0,0.0098,0,0.387,255.54,696581,245568
"5240",1010,67,0,0,0,0,0.010938,0,1.592,165.32,685750,265404
"5241",977,49,1,0,0,0,0.102948,0,1.661,376.7,680110,250950
"5242",1569,43,1,0,0,0,0.011605,0,0.718,219,681190,247190
"5243",880,32,0,0,0,0,0.030733,0,1.937,261.38,677152,256242
"5244",845,31,0,0,0,0,0.022509,0,0.634,262.05,689025,252170
"5245",611,40,0,1,0,0,0.022429,0,0.269,279.01,706190,239509
"5246",610,25,0,0,0,0,0.002503,0,0.664,242,698889,261036
"5247",780,33,0,0,0,0,0.013396,0,0.375,250,696163,260794
"5248",826,30,1,1,0,0,0.001728,0,0.862,242,687170,251155
"5249",950,40,0,0,0,0,0.015011,0,0.496,208,680625,247090
